STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170324,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170325,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170326,-9999,-9999,0.05,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170327,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170328,-9999,-9999,0.25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170329,-9999,-9999,1.27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170330,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170402,-9999,-9999,0.05,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170403,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170404,-9999,-9999,0.11,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170405,-9999,-9999,1.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170406,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170409,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170410,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170411,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170412,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170413,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170414,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170415,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0017,CRANFORD TWP 1.1 NNW NJ US,20170416,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170101,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170102,-9999,-9999,0.22,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170103,-9999,-9999,0.75,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170104,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170105,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170107,-9999,-9999,0.19,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170110,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170111,-9999,-9999,0.31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170112,-9999,-9999,0.4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170113,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170117,-9999,-9999,0.14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170118,-9999,-9999,0.45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170119,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170120,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170121,-9999,-9999,0.09,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170123,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170124,-9999,-9999,2.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170125,-9999,-9999,0.06,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170126,-9999,-9999,0.04,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170201,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170203,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170207,-9999,-9999,0.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170208,-9999,-9999,0.05,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170209,-9999,-9999,0.65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170210,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170212,-9999,-9999,0.36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170214,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170215,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170218,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170220,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170221,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170223,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170225,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170226,-9999,-9999,0.52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170301,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170302,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170303,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170305,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170307,-9999,-9999,0.14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170308,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170310,-9999,-9999,0.2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170312,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170313,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170320,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170325,-9999,-9999,0.08,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170327,-9999,-9999,0.28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170328,-9999,-9999,0.49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170329,-9999,-9999,0.53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170331,-9999,-9999,1.49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170401,-9999,-9999,1.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170404,-9999,-9999,1.23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170406,-9999,-9999,0.78,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170407,-9999,-9999,0.22,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMD0050,WOODBRIDGE TWP 3.0 NNW NJ US,20170411,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170101,-9999,-9999,0,0,0,44,50,33,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170102,-9999,-9999,0.29,0,0,38,42,32,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170103,-9999,-9999,0.43,0,0,41,44,39,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170104,-9999,-9999,0,0,0,45,54,33,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170105,-9999,-9999,0,0,0,32,33,26,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170106,-9999,-9999,0.06,1.2,1.6,30,34,25,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170107,-9999,-9999,0.32,0,5.8,24,26,20,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170108,-9999,-9999,0,5.1,0,20,26,15,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170109,-9999,-9999,0,3.1,0,18,23,12,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170110,-9999,-9999,0,2,0,24,44,15,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170111,-9999,-9999,0.57,0,0,44,53,40,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170112,-9999,-9999,0.09,0,0,55,67,46,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170113,-9999,-9999,0,0,0,53,61,33,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170114,-9999,-9999,0.1,0,1.4,32,34,28,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170115,-9999,-9999,0,1.2,0,33,41,29,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170116,-9999,-9999,0,0,0,34,44,25,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170117,-9999,-9999,0.53,0,0,40,41,38,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170118,-9999,-9999,0.04,0,0,40,42,38,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170119,-9999,-9999,0,0,0,43,50,37,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170120,-9999,-9999,0.14,0,0,42,45,40,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170121,-9999,-9999,0,0,0,44,48,42,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170122,-9999,-9999,0,0,0,46,50,44,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170123,-9999,-9999,1.24,0,0,43,46,37,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170124,-9999,-9999,0.78,0,0,38,41,36,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170125,-9999,-9999,0,0,0,43,52,37,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170126,-9999,-9999,0.03,0,0,47,56,42,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170127,-9999,-9999,0,0,0,42,46,35,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170128,-9999,-9999,0,0,0,37,39,33,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170129,-9999,-9999,0,0,0,37,45,30,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170130,-9999,-9999,0,0,0,35,40,29,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170131,-9999,-9999,0.03,0,0.5,30,32,25,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170201,-9999,-9999,0,0,0,38,49,29,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170202,-9999,-9999,0,0,0,39,47,31,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170203,-9999,-9999,0,0,0,31,35,25,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170204,-9999,-9999,0,0,0,28,36,21,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170205,-9999,-9999,0,0,0,34,42,28,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170206,-9999,-9999,0,0,0,42,51,37,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170207,-9999,-9999,0.27,0,0,38,41,33,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170208,-9999,-9999,0.04,0,0,46,65,39,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170209,-9999,-9999,0.81,2,7.8,35,43,19,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170210,-9999,-9999,0,5.9,0,24,32,18,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170211,-9999,-9999,0,5.1,0,36,48,30,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170212,-9999,-9999,0.43,3.1,0.1,36,40,32,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170213,-9999,-9999,0,2,0,36,38,30,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170214,-9999,-9999,0,2,0,33,42,27,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170215,-9999,-9999,0,1.2,0,38,52,32,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170216,-9999,-9999,0,0,0,35,38,29,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170217,-9999,-9999,0,0,0,33,44,27,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170218,-9999,-9999,0,0,0,44,66,30,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170219,-9999,-9999,0,0,0,57,69,47,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170220,-9999,-9999,0,0,0,52,56,37,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170221,-9999,-9999,0,0,0,39,46,30,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170222,-9999,-9999,0,0,0,46,59,41,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170223,-9999,-9999,0,0,0,51,67,43,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170224,-9999,-9999,0,0,0,61,74,53,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170225,-9999,-9999,0.54,0,0,59,66,46,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170226,-9999,-9999,0,0,0,43,46,32,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170227,-9999,-9999,0,0,0,41,55,30,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170228,-9999,-9999,0,0,0,50,60,44,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170301,-9999,-9999,0.16,0,0,58,73,52,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170302,-9999,-9999,0,0,0,54,65,36,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170303,-9999,-9999,0,0,0,36,42,25,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170304,-9999,-9999,0,0,0,27,32,17,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170305,-9999,-9999,0,0,0,24,38,14,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170306,-9999,-9999,0,0,0,32,44,22,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170307,-9999,-9999,0.09,0,0,45,57,42,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170308,-9999,-9999,0,0,0,55,62,49,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170309,-9999,-9999,0,0,0,57,65,49,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170310,-9999,-9999,0.26,0,2.4,41,49,24,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170311,-9999,-9999,0,1.2,0,25,31,18,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170312,-9999,-9999,0,0,0,26,32,20,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170313,-9999,-9999,0,0,0.1,27,37,20,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170314,-9999,-9999,1.15,3.9,6.9,30,32,22,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170315,-9999,-9999,0,5.1,0,24,27,20,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170316,-9999,-9999,0,5.1,0,30,41,23,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170317,-9999,-9999,0,3.9,0,36,47,26,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170318,-9999,-9999,0.05,3.1,0,36,39,28,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170319,-9999,-9999,0,3.1,0,39,48,33,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170320,-9999,-9999,0,1.2,0,43,55,34,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170321,-9999,-9999,0,0,0,50,62,42,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170322,-9999,-9999,0,0,0,42,49,24,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170323,-9999,-9999,0,0,0,31,45,23,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170324,-9999,-9999,0,0,0,42,58,31,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170325,-9999,-9999,0.01,0,0,53,62,44,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170326,-9999,-9999,0.05,0,0,42,44,39,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170327,-9999,-9999,0.23,0,0,44,56,39,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170328,-9999,-9999,0.99,0,0,47,49,41,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170329,-9999,-9999,0,0,0,49,61,41,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170330,-9999,-9999,0.02,0,0,44,52,35,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170331,-9999,-9999,2.06,0,0,41,42,38,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170401,-9999,-9999,0.02,0,0,41,50,36,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170402,-9999,-9999,0,0,0,51,65,41,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170403,-9999,-9999,0.04,0,0,54,62,44,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170404,-9999,-9999,1.22,0,0,51,53,47,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170405,-9999,-9999,0,0,0,51,63,45,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170406,-9999,-9999,0.76,0,0,45,50,42,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170407,-9999,-9999,0,0,0,47,50,40,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170408,-9999,-9999,0,0,0,47,60,40,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170409,-9999,-9999,0,0,0,54,70,40,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170410,-9999,-9999,0,0,0,62,82,48,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170411,-9999,-9999,0,0,0,70,84,56,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170412,-9999,-9999,0.03,0,0,69,78,59,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170413,-9999,-9999,-9999,-9999,-9999,59,-9999,-9999,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170414,-9999,-9999,0,0,0,55,64,44,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170415,-9999,-9999,0,0,0,56,67,47,-9999
GHCND:USW00014734,NEWARK LIBERTY INTERNATIONAL AIRPORT NJ US,20170416,-9999,-9999,0.05,0,0,70,87,58,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170101,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170123,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170124,-9999,-9999,1.54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170125,-9999,-9999,0.29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170126,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170128,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170129,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170130,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170131,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0014,WESTFIELD 0.6 NE NJ US,20170201,-9999,-9999,0.03,0.3,0.3,-9999,-9999,-9999,-9999
